group,size,id
2,2.73743344402178,168
2,9.44448496828702,169
2,6.43024627490948,170
2,9.88728720020294,171
2,8.21656986706495,172
2,12.0231353357499,173
2,10.7398657013611,174
2,10.2865925204833,175
2,10.9468105011813,176
2,9.83023354583185,177
2,11.9293121336549,178
2,10.1949068910549,179
2,12.6301525564456,180
2,10.6197878959518,181
2,8.36191567591109,182
2,9.42072568070228,183
2,14.5910616230565,184
2,12.1555651338993,185
2,10.6451230911289,186
2,5.41528404673935,187
2,6.39704571851178,188
2,10.3025712045754,189
2,10.8411549812929,190
2,15.1701423719034,191
2,6.27863084861073,192
2,11.9722301660424,193
2,9.00909794693187,194
2,12.6423666909629,195
2,12.1028725438848,196
2,9.00949221904323,197
2,10.275921659709,198
2,10.0166133778794,199
2,13.2325141291453,200
2,9.19377606258233,201
2,7.85104188999567,202
2,13.8100392327918,203
2,9.51679949796517,204
2,11.674542354163,205
2,9.59434668573619,206
2,11.1608308945257,207
2,6.70723177513494,208
2,8.39787933299571,209
2,15.427826305456,210
2,13.6047151426095,211
2,10.6471348525605,212
2,9.62874950530817,213
2,12.6626275704754,214
2,9.18800866270029,215
2,12.4860413047851,216
2,12.5627385969728,217
2,11.0785746717378,218
2,7.33174694832588,219
2,8.05484348930065,220
2,10.8977962000653,221
2,8.25074302669914,222
2,9.67999101543981,223
2,12.1927607114496,224
2,8.38899469172239,225
2,8.14211627597388,226
2,11.423534147298,227
2,8.45923453789332,228
2,3.75500109981677,229
2,10.6353290724573,230
2,13.6860757906263,231
2,8.45143612922881,232
2,8.90115222116708,233
2,9.10436338078916,234
2,7.66424799009018,235
2,7.02788051891103,236
2,7.62445071525451,237
2,14.2544243407172,238
2,11.7374469810517,239
2,13.7356698354683,240
2,7.40708789606729,241
2,8.115013446238,242
2,6.34540300293763,243
2,9.49451515141291,244
2,11.9495778827789,245
2,10.2877646496496,246
2,12.4877735720893,247
2,7.89099620137396,248
2,8.44061023613872,249
2,7.99840036718237,250
2,8.14274893168093,251
2,12.2809781903517,252
2,13.0675216999427,253
2,9.18400853305362,254
2,11.6681964490206,255
2,9.29843989318466,256
2,7.83048142893232,257
2,13.4534162976461,258
2,6.49337839510513,259
2,12.5320610667796,260
2,8.36316576461514,261
2,10.7302462792109,262
2,9.15683416197992,263
2,10.5363108553018,264
2,5.79202009904634,265
2,7.68530470975421,266
2,10.483934416898,267
2,7.74676684665415,268
2,9.91924836877578,269
2,7.91996024894162,270
2,11.1469795215325,271
2,12.1967881363493,272
2,13.3394789240053,273
2,11.9484510655144,274
2,9.64528497052298,275
2,7.20889063440696,276
2,11.2499983788773,277
2,10.3658525954867,278
2,9.24973297416347,279
2,11.6037667271681,280
2,10.5735105314743,281
2,9.61794702438535,282
2,11.1265577307461,283
2,8.40639267822112,284
2,8.22313998010988,285
2,10.4036422870499,286
2,14.0879915344136,287
2,9.50046706549853,288
2,12.0350746685782,289
2,9.90033368231676,290
2,10.2894249635051,291
2,10.0828638200431,292
2,13.1802904684649,293
2,10.1634210642085,294
2,7.98442010413674,295
2,8.94393975050658,296
2,11.6043161301707,297
2,9.94048938327018,298
2,9.37273794349302,299
2,8.78716591444646,300
2,10.0727887478158,301
2,6.80456794923355,302
2,10.5513333339789,303
2,11.4862022465312,304
2,10.7264913172561,305
2,7.78746193918334,306
2,8.61628664746806,307
2,10.7925476798292,308
2,7.70431513220181,309
2,9.52365959320225,310
2,9.49422916693663,311
2,8.64974391829521,312
2,10.4191066753783,313
2,9.36527405155624,314
2,11.0363554295214,315
2,9.43748182664279,316
2,10.976103982472,317
2,10.7313339586291,318
2,10.4640413136811,319
2,4.12882565333903,320
2,9.21787216065359,321
2,10.8792964087366,322
2,9.51379092097653,323
2,8.91934737716921,324
2,11.8955207421955,325
2,7.77050191499275,326
2,13.3690089420157,327
2,6.74177852934629,328
2,7.37531560684954,329
2,8.55040789936183,330
2,12.0067927856558,331
2,10.7375441785738,332
2,8.47640819299374,333
2,12.0985082571827,334
2,12.2047015733746,335
2,11.7015363078415,336
2,8.97396636873741,337
2,10.9732241491363,338
2,8.20912601186598,339
2,13.808713940636,340
2,11.7085066915143,341
2,14.0531415027452,342
2,11.0714936776118,343
2,12.4700315784832,344
2,10.0300722770391,345
2,11.441059148227,346
2,8.12795367633234,347
2,7.70647765950669,348
2,11.3029648059931,349
2,8.2186677337059,350
2,10.526269422128,351
2,10.8689554325702,352
2,8.60073309007421,353
2,12.7560190939166,354
2,12.9524893368369,355
2,8.5208461019567,356
2,10.4262224609365,357
2,9.69277221753606,358
2,10.1895651297402,359
2,11.1013504184507,360
2,12.2202192285505,361
2,8.78945862881945,362
2,11.1876470256146,363
2,13.0673889966952,364
2,10.6846142452024,365
2,7.30630377365885,366
2,12.8258112381765,367
2,12.4313545010101,368
2,7.98567861090921,369
2,6.70806472239674,370
2,12.6486281328554,371
2,9.05538905749457,372
2,11.1645298685567,373
2,11.1933405665877,374
2,12.2965002959097,375
2,11.6449842536337,376
2,9.62127890517479,377
2,9.45875655556893,378
2,9.39646651634905,379
2,9.9722703528568,380
2,10.3450924676022,381
2,13.7314796483929,382
2,8.54738288760682,383
2,8.25760554963405,384
2,11.0031350625878,385
2,9.54234638850587,386
2,10.1403505082511,387
2,9.33149183083649,388
2,11.1494762073657,389
2,10.7593882733263,390
2,11.4304436412918,391
2,12.1646860307588,392
2,10.6604496810915,393
2,9.19798733886562,394
2,11.6841089414105,395
2,9.27395307802972,396
2,6.69255676284267,397
2,9.82819666296616,398
2,10.9898055115429,399
2,11.4010130793438,400
2,7.22557083162411,401
2,8.2005857931808,402
2,6.94498678284356,403
2,9.80311883450374,404
2,9.78315979105767,405
2,7.13055996872594,406
2,8.78804837477444,407
2,7.45296968504407,408
2,7.5261471299223,409
2,9.38256910368916,410
2,11.4548642501366,411
2,9.6464286012606,412
2,9.67384585313777,413
2,8.01469764510179,414
2,11.1454147021055,415
2,9.50118827928202,416
2,8.73405148004181,417
2,13.0898190463439,418
2,9.41613987544655,419
2,12.5875580749326,420
2,10.3493196899501,421
2,7.28582412470227,422
2,13.1105340772371,423
2,10.5844353852207,424
2,9.11341307390706,425
2,7.3067224560548,426
2,7.3772166593828,427
2,9.00456518947483,428
2,12.3382888327284,429
2,9.25148860577378,430
2,9.8421659387552,431
2,7.92222061205965,432
2,11.1653942000116,433
2,11.420947097115,434
2,11.2485628239606,435
2,7.62207234334326,436
2,11.364970399121,437
2,10.4078074719157,438
2,6.92974650308476,439
2,8.17104730585797,440
2,5.96441151862981,441
2,9.17704591932012,442
2,6.94459025720726,443
2,7.37962023958824,444
2,9.10679212904344,445
2,9.97991781398038,446
2,11.3094285897328,447
2,12.5322770464852,448
2,11.9574868310673,449
2,11.9918597798277,450
2,6.81402159739171,451
2,5.47623489554196,452
2,9.48776487265553,453
2,10.9832339250074,454
2,5.96726264110322,455
2,11.0852561063037,456
2,13.2042402514188,457
2,10.4569482085133,458
2,10.2629273519962,459
2,10.6751634799821,460
2,9.32852850860118,461
2,10.4599842370956,462
2,11.5357804164839,463
2,11.6122339480557,464
2,9.41876870998283,465
2,11.0461195252631,466
2,11.1331297849596,467
2,9.48220426195238,468
2,11.5886928980457,469
2,9.87157740330559,470
2,7.36498190993173,471
2,10.5971271938323,472
2,12.2262065229584,473
2,8.47334459902422,474
2,11.3722826810756,475
2,7.92532205154684,476
2,12.3377434697461,477
2,10.9351307469245,478
2,7.9605662719102,479
2,10.8874661543376,480
2,11.3649797984614,481
2,14.0081827087064,482
2,9.31037816592358,483
2,12.4627582826448,484
2,9.93447814626597,485
2,11.769801982386,486
2,11.1925740167174,487
2,6.48371966397491,488
2,8.86707938321218,489
2,8.30037000119091,490
2,9.33365826185288,491
2,7.2725864894388,492
2,10.42184037206,493
2,10.5182843480557,494
2,13.1213632120205,495
2,9.4329037075144,496
2,5.38413506509869,497
2,10.2114582866367,498
2,8.5878670746724,499
2,11.5075632871705,500
2,15.6132683006294,501
2,13.8029336018509,502
2,11.4416102820062,503
2,9.79901039223182,504
2,6.74267377275176,505
2,9.36775082201477,506
2,13.6177577743568,507
2,7.98320616015363,508
2,11.429284499577,509
2,9.66336135372475,510
2,8.22367527748462,511
2,9.26742072610469,512
2,6.74348472782296,513
2,13.6333043852698,514
2,10.1715311133248,515
2,11.9173605652361,516
2,9.7752009099615,517
2,10.440015238689,518
2,8.64957383599248,519
2,10.9102163332222,520
2,9.12061628926681,521
2,10.6464314755457,522
2,11.9677312210146,523
2,9.64884610058664,524
2,8.53728292771348,525
2,6.30811300757352,526
2,8.23483613572315,527
2,11.6280116940739,528
2,10.549434193258,529
2,11.7713118709991,530
2,11.8635252054931,531
2,9.09985372810101,532
2,11.9310437208798,533
2,8.64035317054484,534
2,8.2603424886427,535
2,6.86792877432032,536
2,10.9061875067827,537
2,11.1226981898083,538
2,9.64518018810667,539
2,6.44380017122529,540
2,10.0608483262233,541
2,8.6159604909952,542
2,6.64650076548318,543
2,11.6870372651845,544
2,14.4300431121738,545
2,10.4738788716527,546
2,11.4005471043486,547
2,11.7688432691763,548
2,13.3352380908132,549
2,11.6283953174355,550
2,8.23032156747306,551
2,12.8270463409825,552
2,11.346862131019,553
2,8.99917236457004,554
2,6.73710343441806,555
2,10.0382143074688,556
2,6.56879127892297,557
2,11.1641610086065,558
2,9.802056767513,559
2,9.24662965226703,560
2,7.77827831654884,561
2,10.4897051912126,562
2,10.2604370707612,563
2,8.87917650888029,564
2,6.07312892629644,565
2,11.6096979499342,566
2,9.10650001702799,567
2,8.13258021606153,568
2,7.83437108098987,569
2,10.5379703503411,570
2,11.2348348980069,571
2,11.7011595330271,572
2,10.5952869699659,573
2,10.7379946048494,574
2,10.2701498520742,575
2,8.8795381857377,576
2,11.3991858634209,577
2,8.85167883500345,578
2,14.5408562033797,579
2,10.6067825858069,580
2,9.67370921767585,581
2,8.86661073178656,582
2,8.64525859495399,583
2,4.25228562348053,584
2,12.1687040399169,585
2,12.5419879960468,586
2,9.48462426800626,587
2,9.57015556231247,588
2,6.72252781446453,589
2,5.49834139603689,590
2,10.9121035336906,591
2,6.26662015381042,592
2,10.7403361202762,593
2,9.45878054045216,594
2,10.6662242976755,595
2,8.39404369526628,596
2,10.5357680227941,597
2,6.5863598690598,598
2,9.77550365011598,599
2,12.9732431468,600
2,3.83718610500752,601
2,7.55035052747784,602
2,9.80214566033574,603
2,7.9037240544106,604
2,10.4581020391533,605
2,13.5200946842957,606
2,11.2517666732285,607
2,9.3806056076774,608
2,10.2702802691811,609
2,7.61608968383138,610
2,10.6603567012878,611
2,10.398875233241,612
2,9.95164219051219,613
2,10.7439348770653,614
2,9.6739668046796,615
2,12.8851237730628,616
2,10.6870762040294,617
2,6.83934659985548,618
2,8.23455650728176,619
2,8.79137165584335,620
2,12.7236346813788,621
2,10.6021460844273,622
2,9.86232332640918,623
2,11.1127006208176,624
2,11.4007546334386,625
2,9.71030212253089,626
2,12.3692919405326,627
2,11.7312879337101,628
2,13.2361000101879,629
2,8.95071641700839,630
2,11.7532820829729,631
2,10.5834017451097,632
2,8.66899001506164,633
2,8.4205311271363,634
2,10.1805355143333,635
2,6.64803558641021,636
2,9.89906394410219,637
2,9.36727949907815,638
2,8.58242430886775,639
2,12.4527889593004,640
2,11.4711463832979,641
2,10.4279835608613,642
2,7.69850643383191,643
2,10.7589142149436,644
2,9.66129396393094,645
2,12.55211952365,646
2,11.4903131662625,647
2,8.06193959554361,648
2,12.1360350669351,649
2,9.82881749701749,650
2,9.2103831628826,651
2,7.68759560667499,652
2,7.98176421030401,653
2,8.70113788824755,654
2,12.1040394070473,655
2,9.24891006013076,656
2,10.4162980074069,657
2,13.4735731206369,658
2,10.6340598163575,659
2,6.71952765334367,660
2,7.56430254794794,661
2,9.62001437820594,662
2,10.5132778645546,663
2,8.58464774022711,664
2,10.8613109086749,665
2,7.93857808698463,666
2,11.4615667665458,667
2,9.73038911066123,668
2,8.06480035028712,669
2,10.7009630630493,670
2,9.28603769961152,671
2,7.1450552667258,672
2,9.19456081630306,673
2,7.85980419630523,674
2,10.7995479454078,675
2,8.55148234482914,676
2,10.6648327283329,677
2,10.6392850358988,678
2,8.7713346158029,679
2,8.89952015116686,680
2,11.0988210825683,681
2,11.8365717538142,682
2,14.696215009158,683
2,9.11974124461453,684
2,8.82844805583289,685
2,12.4511352128946,686
2,9.4300760797718,687
2,8.51613579273573,688
2,11.4411605245824,689
2,9.94003258988287,690
2,13.3188036081897,691
2,13.1601970387542,692
2,10.9009287119287,693
2,12.0610912150575,694
2,7.82371177452663,695
2,10.5682101544008,696
2,12.8719004805971,697
2,9.4665794166483,698
2,8.73078863134929,699
2,6.32398096600772,700
2,10.5067748406306,701
2,8.79606466469787,702
2,10.279599120651,703
2,10.7573530766152,704
2,8.87424768581956,705
2,10.0938550898316,706
2,10.7409025141321,707
2,10.7407299469199,708
2,9.14344865211474,709
2,12.5957642297189,710
2,9.63055533454163,711
2,8.88411056640283,712
2,10.1921130817554,713
2,11.9445577537349,714
2,5.61087410169277,715
2,6.43931916689781,716
2,10.9283974394624,717
2,11.4256576302369,718
2,11.8432734079521,719
2,9.59111147429611,720
2,9.80064390418584,721
2,7.15722222714417,722
2,11.0568722908194,723
2,6.66200422774707,724
2,5.29819690774398,725
2,11.0391703673073,726
2,10.7913154843211,727
2,6.55162271533981,728
2,13.638932544315,729
2,10.8352804108771,730
2,10.060571602457,731
2,12.4166251953501,732
2,11.4234365302902,733
2,10.2732149575602,734
2,12.2162279651848,735
2,10.6333363604261,736
2,12.2367844169265,737
2,12.4789027781222,738
2,6.77740944741586,739
2,8.64168984984359,740
2,11.9166351204249,741
2,7.0227231162486,742
2,11.3074901504717,743
2,14.2915921496805,744
2,11.2990548042082,745
2,10.3545780935825,746
2,8.27836241581483,747
2,8.27525489295909,748
2,7.85053401257323,749
2,12.2691764697404,750
2,6.43604270420724,751
2,8.11747807402969,752
2,11.6954042774781,753
2,10.5301545096622,754
2,14.2509621972744,755
2,8.71231425626615,756
2,7.03530385372363,757
2,11.244220448895,758
2,9.04409289113119,759
2,8.08558646428782,760
2,7.88876106127678,761
2,10.4341061898358,762
2,10.4793603561684,763
2,10.1640936858513,764
2,10.2072234926097,765
2,10.7409759030485,766
2,11.5911305305233,767
2,7.42881653308541,768
2,10.400803656116,769
2,12.6167666928972,770
2,10.3810288578972,771
2,14.3581578820691,772
2,9.90410063010454,773
2,9.81843648020579,774
2,7.59075840005883,775
2,10.7458075566751,776
2,8.78488512082459,777
2,14.1239659625394,778
2,10.831887897162,779
2,9.27163918839742,780
2,9.79412456567279,781
2,10.9391177227827,782
2,7.4326025364059,783
2,8.57656606168078,784
2,11.0607105147414,785
2,12.0073371580301,786
2,10.5131292456427,787
2,9.21101242362799,788
2,10.9349149746086,789
2,10.9167645615235,790
2,13.2019427260075,791
2,8.29078227272046,792
2,10.197751217002,793
2,8.72782833498752,794
2,8.55524603092301,795
2,8.38659621786128,796
2,7.66953103856138,797
2,9.90468030823009,798
2,8.93419353933661,799
2,6.73876546415936,800
2,8.54222376257624,801
2,13.419819700644,802
2,11.976709961494,803
2,9.94305992925858,804
2,10.1684302705271,805
2,11.8078622878813,806
2,8.45329482440435,807
2,7.65770333742085,808
2,12.3054258169694,809
2,5.55059324363261,810
2,6.91360406895733,811
2,12.604525493183,812
2,8.5680323152889,813
2,10.5192440992003,814
2,10.1714801526629,815
2,9.34893567711815,816
2,10.2431713923925,817
2,7.66951404551764,818
2,10.5753813480882,819
2,6.8498296461544,820
2,11.6477821156218,821
2,10.9498913925097,822
2,7.84325211091856,823
2,11.9507954665648,824
2,8.38264919523243,825
2,10.2831704881526,826
2,14.4149397382206,827
2,8.41732888361123,828
2,12.7164666333483,829
2,5.46589288702477,830
2,7.14100062762821,831
2,13.483025256108,832
2,11.1751489379955,833
2,11.9008613214801,834
2,11.7582383908993,835
2,8.30475050449403,836
2,13.0448798345813,837
2,9.65109514825678,838
2,11.8487914173249,839
2,9.61221493419867,840
2,5.27806421005399,841
2,8.3407802603779,842
2,7.08925909625103,843
2,9.61404310271685,844
2,10.6227211309457,845
2,8.35525311508965,846
2,10.9556219892229,847
2,7.12780162419325,848
2,9.8063878474475,849
2,9.28381398206844,850
2,10.3026885327147,851
2,10.4828160753794,852
2,9.6354117956118,853
2,11.4235719602437,854
2,12.0468574901479,855
2,12.1035077175537,856
2,9.90312809099516,857
2,6.06849752693951,858
2,10.1138605172002,859
2,7.15466361229623,860
2,6.83118987516122,861
2,10.0890528056554,862
2,9.50759239265416,863
2,11.3626075640927,864
2,7.58564983484856,865
2,4.42000091168347,866
2,9.87683590004338,867
2,12.9475688895092,868
2,11.071386223822,869
2,9.56330330994071,870
2,8.73326645592824,871
2,10.2478539479171,872
2,10.1824985170272,873
2,7.15226548072114,874
2,14.3243375994511,875
2,10.7267962921803,876
2,9.69627804087072,877
2,10.4104200835427,878
2,11.3260837437573,879
2,10.6267861150795,880
2,5.76062339274422,881
2,11.5999611872979,882
2,9.12725892795218,883
2,10.187942288899,884
2,12.1100014374923,885
2,9.76206539380705,886
2,8.84548831308834,887
2,6.73210113380571,888
2,9.56756739023969,889
2,12.240429942963,890
2,7.15577460805466,891
2,12.8214074765467,892
2,8.8527669280884,893
2,6.92975021029732,894
2,6.55116163812747,895
2,10.9787976578438,896
2,8.76499966772406,897
2,12.4461853377491,898
2,6.28317888852459,899
2,4.25596978343164,900
2,8.24126564004616,901
2,7.47399493427834,902
2,9.71671269681386,903
2,8.27233956321829,904
2,8.01949830397706,905
2,11.8611804335023,906
2,9.54776563671214,907
2,9.51433106909596,908
2,12.5386058161713,909
2,7.8133340474308,910
2,10.3071512338678,911
2,11.0394081829824,912
2,9.25452147533266,913
2,10.7728266185287,914
2,8.48786487380402,915
2,10.3727168420539,916
2,8.63217183888545,917
2,10.5216268222538,918
2,12.6304109879752,919
2,13.3541630716278,920
2,9.23869240487238,921
2,8.56719479455579,922
2,8.72329135400291,923
2,10.7481418873644,924
2,9.59932936798003,925
2,10.5239472891782,926
2,9.83585925605773,927
2,9.12813641331261,928
2,10.1888489236002,929
2,12.1642759993194,930
2,8.79200054445083,931
2,8.80702123769689,932
2,10.4340289444728,933
2,12.482726854733,934
2,11.3535177432202,935
2,6.39035924057967,936
2,7.0500240341563,937
2,11.0922667446932,938
2,9.42834910149201,939
2,9.02896692618855,940
2,9.32936565388936,941
2,9.34328556099509,942
2,9.05291764560496,943
2,10.1466003109328,944
2,10.8919832137652,945
2,8.38143975772405,946
2,8.93701731897065,947
2,10.1941862655132,948
2,7.24533442757641,949
2,10.9532454841382,950
2,8.24325571846015,951
2,8.77849933045781,952
2,13.4307921983983,953
2,6.68709252866853,954
2,9.91265879744296,955
2,9.99648952004758,956
2,12.6201897827989,957
2,10.5109545903567,958
2,11.3882044608876,959
2,11.5289755315554,960
2,9.62071020371146,961
2,10.5893402026522,962
2,8.18487877974127,963
2,9.82329531135955,964
2,10.0573395497179,965
2,11.4770430835564,966
2,12.1310941275438,967
2,8.04887641231972,968
2,8.15576612591256,969
2,9.35382183445959,970
2,12.2472863680308,971
2,13.9998640467829,972
2,7.98855645906312,973
2,12.2540986647988,974
2,10.0769385693481,975
2,12.0249939120548,976
2,9.62815215591425,977
2,11.690499150546,978
2,9.65380649645552,979
2,8.4785102414195,980
2,9.59823959147063,981
2,8.86453409772478,982
2,9.04625537518656,983
2,11.1873601704645,984
2,8.30758498515518,985
2,13.3442337509808,986
2,7.22123867336292,987
2,11.4318401845083,988
2,8.93450419832245,989
2,11.3820700392812,990
2,8.5263760735717,991
2,9.24959176915811,992
2,10.5732530679251,993
2,10.2770498531879,994
2,7.98535371339667,995
2,10.0158659056353,996
2,13.9880730786891,997
2,10.7542709898644,998
2,13.0869461031434,999
2,9.7583841508634,1000
3,8.58896428417451,1
3,14.0035095245248,2
3,10.360841183545,3
3,8.61603066527774,4
3,12.0335277141706,5
3,11.4101532912642,6
3,12.1306271793016,7
3,10.7751448368542,8
3,15.1202204686992,9
3,5.43848665852701,10
3,6.86357588563749,11
3,6.56128524467655,12
3,8.97697150907277,13
3,12.935049113924,14
3,8.87199086925378,15
3,12.0714016911616,16
3,15.7410657719496,17
3,9.05396458936544,18
3,12.5385067438339,19
3,13.4920687319736,20
3,13.0295356904767,21
3,4.72913650859257,22
3,9.21436526491041,23
3,8.03859293412673,24
3,15.6841702596947,25
3,13.9109767227524,26
3,10.824175749493,27
3,9.39841068937778,28
3,9.12999641640286,29
3,5.50044151937064,30
3,10.6628077764589,31
3,13.4029415766638,32
3,11.7077641949366,33
3,8.43915152762255,34
3,11.0831173973626,35
3,10.9473483515787,36
3,10.8979163343003,37
3,7.12931446644404,38
3,6.66007287322591,39
3,12.1502464938051,40
3,15.4017399947577,41
3,13.2524593362348,42
3,13.7953052509099,43
3,12.5514338595841,44
3,3.02706432919802,45
3,8.67266187698704,46
3,11.8890909732827,47
3,10.3310823987245,48
3,10.5256417823354,49
3,7.09468488197076,50
3,11.588527080278,51
3,13.4512864920018,52
3,15.2772937850001,53
3,9.16461545472813,54
3,11.69166275109,55
3,9.20304692113423,56
3,10.8174053409868,57
3,11.9339102532427,58
3,11.0840627380937,59
3,10.3250892993267,60
3,13.0386927922977,61
3,13.4023024680145,62
3,8.37920018052976,63
3,11.5352899258224,64
3,4.75285472193459,65
3,11.4619807996701,66
3,7.78933540032144,67
3,14.8845557296303,68
3,10.1734394020797,69
3,7.53611328896787,70
3,10.8339996048626,71
3,11.7209617848484,72
3,11.5322867535233,73
3,7.91358374073013,74
3,10.9520372779876,75
3,9.39984021882436,76
3,11.2453155605461,77
3,10.8970682395994,78
3,7.44130090575196,79
3,14.3320480180689,80
3,14.2494545333371,81
3,9.72919158600445,82
3,9.8610115963357,83
3,14.6218069253452,84
3,13.0864631684492,85
3,6.86746571453506,86
3,11.4168447230845,87
3,11.6026953712661,88
3,11.981535623374,89
3,11.4130505887023,90
3,14.67587553498,91
3,14.6345943489626,92
3,13.32257164617,93
3,8.87302273728294,94
3,10.9673971746507,95
3,9.10537105856702,96
3,3.58158470016041,97
3,8.98457422846702,98
3,5.98029046087817,99
3,12.8395826951632,100
3,7.99759554860511,101
3,9.25208095614047,102
3,13.3149239046775,103
3,8.01319410106563,104
3,9.61090041114141,105
3,11.3529299202263,106
3,6.00481231849029,107
3,11.3090163404625,108
3,17.4024705376727,109
3,4.10723960461941,110
3,14.3149532001145,111
3,12.2996757844172,112
3,6.02724131482245,113
3,12.7662375273598,114
3,10.3631975335293,115
3,10.5659901416702,116
3,10.5012551820753,117
3,12.5457906262629,118
3,11.3376538320025,119
3,16.83057129771,120
3,8.09922290244818,121
3,11.4322250142262,122
3,14.2321297142063,123
3,8.57758847715802,124
3,10.3306332956793,125
3,10.5998114052054,126
3,11.5477569336585,127
3,14.0623584921619,128
3,10.0255859276145,129
3,4.90537127886974,130
3,6.16461779984111,131
3,11.9730249813448,132
3,9.37754852127022,133
3,7.22205528447919,134
3,9.60267234015995,135
3,13.5778955852211,136
3,16.3785029054232,137
3,11.4433827916499,138
3,9.68029657974056,139
3,9.00063682556577,140
3,6.83385674065114,141
3,9.96467068161372,142
3,12.0023072999219,143
3,8.99761538006408,144
3,9.48888263673011,145
3,13.4696545843465,146
3,11.7784670983465,147
3,15.4102363922657,148
3,10.3045214015842,149
3,15.3620033416497,150
3,13.9109473289767,151
3,12.2088899606802,152
3,14.2471920919137,153
3,9.8305358142408,154
3,10.9615967730494,155
3,10.9058285337438,156
3,14.6375789461089,157
3,14.3313619657468,158
3,9.171012204959,159
3,11.0989408489361,160
3,8.29477527298085,161
3,7.90882461769887,162
3,9.12423573380529,163
3,10.8041722515451,164
3,13.0027927846196,165
3,7.96692557197212,166
3,6.12122912168973,167
3,13.208431165919,168
3,9.82209205891515,169
3,11.2661081383119,170
3,9.26826459139741,171
3,8.76422170998012,172
3,11.2136252768101,173
3,7.24627748926455,174
3,12.0345052739943,175
3,6.96618456455364,176
3,12.6033021697912,177
3,7.43782819989359,178
3,10.8674371241472,179
3,9.16884115595608,180
3,10.84398542945,181
3,8.66147357098751,182
3,10.3002014219891,183
3,11.3532708862195,184
3,8.03355520486728,185
3,9.78768212914496,186
3,11.0721560624193,187
3,7.80877963535806,188
3,6.44732591233688,189
3,11.1726826661941,190
3,12.8648289671249,191
3,12.2456490238288,192
3,12.3608135277849,193
3,10.0063188873051,194
3,15.4771024918906,195
3,8.48111546638599,196
3,13.6409482935048,197
3,9.54134568861565,198
3,10.3687065464399,199
3,5.23870886014133,200
3,14.3251189508727,201
3,6.91024308310291,202
3,12.2158904202587,203
3,9.17317640283983,204
3,12.0367703534235,205
3,12.0711516828796,206
3,12.1390511368697,207
3,14.3766662133481,208
3,10.390247310612,209
3,14.3212429368311,210
3,13.0917696372629,211
3,9.12163724360854,212
3,15.1653082995253,213
3,9.70717550005023,214
3,11.8605518113608,215
3,16.819298188611,216
3,11.7537454866012,217
3,13.2028915975886,218
3,7.37316605287182,219
3,12.554168707902,220
3,14.2378915794726,221
3,12.0354047270473,222
3,10.6310134333201,223
3,11.4008198128306,224
3,12.2461097677098,225
3,15.7915495364962,226
3,11.9439009307835,227
3,10.2132815822477,228
3,12.0322099096116,229
3,15.4011116507325,230
3,8.50471202386723,231
3,8.87847172394579,232
3,13.2073253734201,233
3,14.6910285266249,234
3,10.9888742455611,235
3,9.78100039566719,236
3,14.2449423499377,237
3,9.69297277646891,238
3,11.5350043942314,239
3,14.8942944253186,240
3,11.0077082248593,241
3,4.4303455109238,242
3,8.78771611555314,243
3,11.8598826581012,244
3,13.8116022788812,245
3,8.0160139972307,246
3,7.79932290338046,247
3,12.4070638020651,248
3,4.50419982132141,249
3,13.1680655461522,250
3,7.24532616829256,251
3,10.1078087848907,252
3,12.2345309149592,253
3,11.0747845770166,254
3,11.0685239035667,255
3,13.4785347362586,256
3,9.02913892242951,257
3,10.4413848845803,258
3,12.3771248485732,259
3,15.1782365098458,260
3,12.8620210544905,261
3,9.78419276809198,262
3,12.6379885376992,263
3,7.39056325623175,264
3,8.05294719972883,265
3,10.1483202113069,266
3,7.62448680229483,267
3,9.18307027955555,268
3,10.5439248958397,269
3,7.69702300388422,270
3,11.9630132974162,271
3,5.59278423815889,272
3,9.78515154986427,273
3,11.0881768376181,274
3,13.457489596376,275
3,14.2269877295238,276
3,15.8720349284505,277
3,13.7158536480843,278
3,11.5181251102179,279
3,7.87950445526939,280
3,15.9089718903716,281
3,12.0938530366253,282
3,13.6175046478593,283
3,14.8291617611971,284
3,11.2823370841778,285
3,10.0109319919232,286
3,13.0167252955822,287
3,13.1132835161082,288
3,10.5883079739323,289
3,12.0006750355042,290
3,13.014447722952,291
3,12.6869257407636,292
3,11.618837591076,293
3,7.91851489655639,294
3,11.5193867689878,295
3,17.8490179778452,296
3,10.7439368638963,297
3,11.5573922092867,298
3,8.08767851515188,299
3,9.24295424069115,300
3,11.3000032241165,301
3,9.69484083454105,302
3,14.0872379527151,303
3,8.67570813507077,304
3,7.26624426810062,305
3,10.6733596510549,306
3,9.79723737366993,307
3,10.9665570823035,308
3,5.28031387891505,309
3,13.8083692196853,310
3,8.58238210531924,311
3,6.51326668757791,312
3,6.75136929195533,313
3,5.67634298918556,314
3,12.960511641457,315
3,16.65320671457,316
3,11.1653602276022,317
3,11.6642107768385,318
3,7.90422485508866,319
3,13.1539774856995,320
3,12.5260923662017,321
3,14.6598499337897,322
3,8.43268408119955,323
3,10.5377580215323,324
3,13.2509823393108,325
3,9.55635501935355,326
3,13.5572341907539,327
3,7.83412292855958,328
3,11.057925902098,329
3,9.30381061670138,330
3,9.16159946983164,331
3,11.9554851687879,332
3,6.34753910815022,333
3,13.3732133670114,334
3,12.5414897440036,335
3,8.29296378464652,336
3,11.92188717452,337
3,14.2392725325696,338
